BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
3921; CONCHAS - 88;    9,388;    9,599;;
3805; CONCHAL - 138;    8,836;    8,905;;
3806; CORDEIROPOLIS - 138;    8,797;    8,867;;
5623; COREMAS - 69;    4,955;    4,386;;
5621; SE COREMAS II - 230;    4,955;    4,386;;
3970; CORUMBA - 138;    7,215;    6,954;;
1019; CORUMBA - 138;    8,668;    8,819;;
1018; CORUMBA 2 - 30;    8,674;    8,828;;
220; CORUMBA - 345;    7,215;    6,954;;
5803; COTEGIPE - 69;    6,892;    6,685;;
5802; COTEGIPE - 230;    6,892;    6,685;;
5216; COTEMINAS - 230;    5,241;    4,676;;
4533; COXIPO - 138;    7,430;    7,277;;
4532; COXIPO - 230;    7,442;    7,293;;
27; C. PAULISTA 2 - 500;    8,405;    8,372;;
9009; CONSE. PENA - 13,8;    7,702;    7,456;;
319; CONSE. PENA - 230;    7,702;    7,456;;
7615; CPKELCCO - 138;    8,801;    8,871;;
8320; CRATO - 69;    4,957;    4,356;;
8319; CRATO 2 - 230;    4,957;    4,356;;
3838; CRESCIUMAL - 138;    8,731;    8,788;;
3870; CRUZACO - 138;    9,047;    9,134;;
5792; CATU - 13,8;    6,970;    6,992;;
9104; U.CUBATAO - 230;    9,594;    9,738;;
9105; CUBATAO - 230;    9,594;    9,738;;
4515; CUIABA - 230;    7,406;    7,255;;
4514; CUIABA - 500;    7,403;    7,244;;
960; CURITIBA - 230;    9,385;    9,989;;
959; CURITIBA - 525;    9,023;    9,530;;
6641; CURRAL NOVO PIAUI - 230;    4,494;    4,009;;
6640; CURRAL NOVO PIAUI - 500;    4,743;    4,113;;
7603; CUTRALE COL. - 138;    9,336;    9,464;;
44812; VEREDA - 345;    6,460;    6,057;;
5473; DELM. GOUVEIA- 69;    5,588;    5,137;;
5471; DELM. GOUVEIA - 230;    5,588;    5,137;;
5804; D.PITUACU - 230;    7,044;    6,856;;
420; DOMENICO RANGONI - 345;    9,330;    9,464;;
498; DA MATA  - 138;    8,020;    7,993;;
4892; DARDANELOS - 230;    6,922;    6,741;;
3401; ETC DCTA SP - 088;    9,308;    9,402;;
9112; DECASA - 88;    8,802;    8,972;;
3837; DELTA ELK - 138;    9,057;    9,188;;
5730; DER.OLD 1- 230;    6,439;    6,239;;
2339; DESCALVADO - 138;    8,616;    8,653;;
2706; DESTERRO - 138;    9,776;   10,543;;
945; DESTERRO - 230;    9,900;   10,691;;
1223; DONA FRANCISCA - 230;    8,567;    9,309;;
7228; DIANOPOLIS II - 138;    5,550;    5,187;;
9320; D.S.J.PINHAIS - 69;    9,691;   10,344;;
818; D. INDUSTRIAL SJP - 230;    9,675;   10,319;;
9322; D.S.J.PINHAIS - 13,8;    9,675;   10,319;;
4290; DOOSAN DABO - 138;    8,805;    8,885;;
10102; DOURADOS 2 - 138;    8,369;    8,436;;
10101; DOURADOS 2 - 230;    8,355;    8,417;;
1086; DOURADOS - 230;    8,392;    8,466;;
1142; DOURADOS - 138;    8,381;    8,452;;
639; DRACENA - 138;    8,087;    8,086;;
9125; D.CENTER ITAU - 138;    8,846;    8,914;;
3127; DURATEX ITAP - 138;   10,125;   10,480;;
5683; ELISEU MARTINS - 69;    5,226;    4,710;;
5681; E. MARTIN - 230;    5,226;    4,710;;
7641; ESTRELA D OESTE - 138;    7,910;    7,849;;
410; EDGARD SOUZA - 230;    9,639;    9,832;;
3833; TRW AUTOMOTI. - 138;    8,826;    8,895;;
3018; EDEIA - 230;    6,904;    6,647;;
4192; UTE ELDORADO - 138;    7,893;    7,843;;
9241; ELDORADO SUL - 23;    9,442;   10,187;;
1212; ELDORADO - 230;    9,442;   10,187;;
5872; EMBASA - 230;    7,023;    6,750;;
321; EMBORCACAO - 138;    7,207;    6,949;;
320; EMBORCACAO - 500;    7,222;    6,966;;
3063; EMBRAER - 88;    8,969;    9,039;;
4193; EMBRAMACO - 138;    8,795;    8,864;;
3472; EMBRAPORT - 138;    9,364;    9,493;;
583; EMBU-GUACU - 138;    9,362;    9,484;;
582; EMBU-GUACU - 345;    9,345;    9,473;;
581; EMBU-GUACU - 440;    9,280;    9,390;;
9127; EMPLAL - 138;    7,909;    7,864;;
6003; ENCRUZO NOVO - 69;    6,449;    6,000;;
6001; ENCRUZO - 230;    6,449;    6,000;;
3175; ENEIDA - 138;    8,062;    8,052;;
41413; ENSEAD-SC2 - 30;    9,631;   10,367;;
411; EDGARD SOUZA - 88;    9,640;    9,832;;
3012; ESTREITO - 345;    7,927;    7,801;;
3010; ESTREITO - 500;    7,890;    7,769;;
5974; EUNAPOLIS - 138;    8,340;    8,067;;
5972; EUNAPOLI - 230;    8,384;    8,112;;
6133; EXTREMOZ II - 69;    4,768;    4,131;;
6131; EXTREMOZ II - 230;    4,768;    4,131;;
610; F.DIAS - 440;    8,552;    8,567;;
609; F.DIAS - 500;    8,331;    8,310;;
60; F.IGUACU - 765;    8,539;    8,781;;
7639; FRANGO RICO - 138;    7,964;    7,910;;
1207; FARROUPILHA - 69;    9,169;    9,857;;
962; FARROUPILHA - 230;    9,169;    9,857;;
1062; FOZ CHAPECO - 138;    8,638;    9,232;;
1071; FOZ DO CHAPECO - 230;    8,615;    9,208;;
