Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
6663; PARIGOT SOUZA - 230;;  8,037;  0,000;  4,019;  5,354;;;  5,354;
7021; GUARAPUAVA OESTE - 230;;  7,538;  0,000;  3,769;  5,354;;;  5,354;
3759; GRAJAU - 500;;  8,464;  4,684;  6,574;  6,242;;;  6,242;
6664; GRALHA AZUL - 230;;  6,962;  0,000;  3,481;  5,354;;;  5,354;
7750; GRAVATAI - 525;;  7,301;  0,000;  3,651;  5,354;;;  5,354;
9110; GRAVATA2 - 230;;  6,796;  0,000;  3,398;  5,354;;;  5,354;
7924; GRAVATAI3 - 230;;  6,681;  0,000;  3,341;  5,354;;;  5,354;
50214; GUAIBA3 - 230;;  7,084;  0,000;  3,542;  5,354;;;  5,354;
50213; GUAIBA3 - 525;;  7,536;  0,000;  3,768;  5,354;;;  5,354;
9120; GUAIBA - 230;;  7,066;  0,000;  3,533;  5,354;;;  5,354;
6665; GUAIRA F -230;;  7,727;  0,424;  4,076;  5,354;;;  5,354;
6630; GUAIRA F - 525;;  7,777;  0,482;  4,129;  5,354;;;  5,354;
390; GUAMA - 230;;  9,185; 13,441; 11,313; 10,980;;; 10,980;
9130; GUARITA - 230;;  7,902;  0,000;  3,951;  5,354;;;  5,354;
3831; GUARULHOS - 345;;  4,085;  0,000;  2,043;  5,354;;;  5,354;
1638; GUILMAN - 230;;  9,802;  7,735;  8,769;  8,436;;;  8,436;
39040; GURUPI - 230;; 10,979; 12,024; 11,501; 11,169;;; 11,169;
5002; GURUPI - 500;; 11,360; 12,004; 11,682; 11,349;;; 11,349;
2720; GV - 230;;  7,225;  2,690;  4,957;  5,354;;;  5,354;
1619; VALADARES - 230;; 10,049;  8,323;  9,186;  8,853;;;  8,853;
38921; VALADARES 6 - 500;; 10,576;  9,228;  9,902;  9,570;;;  9,570;
3384; HENRY BORDEN - 230;;  4,353;  0,000;  2,177;  5,354;;;  5,354;
44652; HUBNER - 230;;  5,976;  0,000;  2,988;  5,354;;;  5,354;
38856; ILHA SOLTEIRA 2 - 230;;  9,802;  3,711;  6,756;  6,424;;;  6,424;
38876; ILHA SOLTEIRA 2 - 440;;  9,677;  3,480;  6,579;  6,246;;;  6,246;
2611; ILHA SOLTEIRA - 440;;  9,674;  3,474;  6,574;  6,242;;;  6,242;
365; IBIAPINA II – 230;; 10,518; 17,342; 13,930; 13,597;;; 13,597;
288; IBICOARA - 230;; 10,017; 11,329; 10,673; 10,340;;; 10,340;
588; IBICOARA - 500;; 10,770; 11,833; 11,302; 10,969;;; 10,969;
6680; IBIPORA - 230;;  6,381;  0,000;  3,190;  5,354;;;  5,354;
3691; IBIUNA - 345;;  4,564;  0,000;  2,282;  5,354;;;  5,354;
