GENERATOR,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
EOL PALMARES,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PALMAS,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PALMAS (B. DO CORREGO),0,9.808,8.851,9.115,9.335,10.037,10.037,10.38,10.266,10.281,10.261000000000001,10.241000000000001,10.221000000000002,10.201000000000002,10.181000000000003,10.161000000000003,10.141000000000004,10.121000000000004
EOL PAPAGAIO,0,10.528,10.847,10.616,10.978,11.472,11.533,11.956,11.741,11.758,11.738,11.718,11.698,11.678,11.658000000000001,11.638000000000002,11.618000000000002,11.598000000000003
EOL PARACURU,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PARAISO VENTOS DO NE,0,10.804,9.788,9.789,10.016,10.867,10.934,11.344,11.219,11.235,11.215,11.195,11.175,11.155000000000001,11.135000000000002,11.115000000000002,11.095000000000002,11.075000000000003
EOL PASSAGEM,0,0,0,0,0,10.732,10.793,11.164,11.039,11.055,11.035,11.015,10.995000000000001,10.975000000000001,10.955000000000002,10.935000000000002,10.915000000000003,10.895000000000003
EOL PAU D'AGUA,0,10.165,10.561,10.326,10.686,11.44,11.501,11.924,11.707,11.724,11.704,11.684000000000001,11.664000000000001,11.644000000000002,11.624000000000002,11.604000000000003,11.584000000000003,11.564000000000004
EOL PAU FERRO,0,11.041,9.743,9.52,9.732,10.881,10.979,11.397,11.261,11.277,11.257,11.237,11.217,11.197000000000001,11.177000000000001,11.157000000000002,11.137000000000002,11.117000000000003
EOL PAU FERRO II,0,11.041,9.743,9.52,9.732,10.878,10.977,11.394,11.259,11.275,11.255,11.235000000000001,11.215000000000002,11.195000000000002,11.175000000000002,11.155000000000003,11.135000000000003,11.115000000000004
EOL PAU SANTO,0,10.528,10.847,10.616,10.978,11.472,11.533,11.956,11.741,11.758,11.738,11.718,11.698,11.678,11.658000000000001,11.638000000000002,11.618000000000002,11.598000000000003
EOL PEDRA BRANCA,0,11.056,10.352,10.204,10.436,10.98,10.996,11.395,11.228,11.244,11.224,11.204,11.184000000000001,11.164000000000001,11.144000000000002,11.124000000000002,11.104000000000003,11.084000000000003
EOL PEDRA CHEIROSA,0,9.808,8.851,9.115,9.335,10.079,10.08,10.425,10.312,10.327,10.307,10.287,10.267000000000001,10.247000000000002,10.227000000000002,10.207000000000003,10.187000000000003,10.167000000000003
EOL PEDRA CHEIROSA II,0,9.808,8.851,9.115,9.335,10.079,10.08,10.425,10.312,10.327,10.307,10.287,10.267000000000001,10.247000000000002,10.227000000000002,10.207000000000003,10.187000000000003,10.167000000000003
EOL PEDRA DO GERONIMO,0,11.041,9.743,9.52,9.732,10.881,10.979,11.397,11.261,11.277,11.257,11.237,11.217,11.197000000000001,11.177000000000001,11.157000000000002,11.137000000000002,11.117000000000003
EOL PEDRA DO REINO,0,0,0,0,0,10.699,10.684,11.042,10.842,10.858,10.838000000000001,10.818000000000001,10.798000000000002,10.778000000000002,10.758000000000003,10.738000000000003,10.718000000000004,10.698000000000004
EOL PEDRA DO REINO III,0,0,0,0,0,10.699,10.684,11.042,10.842,10.858,10.838000000000001,10.818000000000001,10.798000000000002,10.778000000000002,10.758000000000003,10.738000000000003,10.718000000000004,10.698000000000004
EOL PEDRA DO REINO IV,0,0,0,0,0,10.699,10.684,11.042,10.842,10.858,10.838000000000001,10.818000000000001,10.798000000000002,10.778000000000002,10.758000000000003,10.738000000000003,10.718000000000004,10.698000000000004
EOL PEDRA DO REINO V,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PEDRA DO SAL,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PEDRA PINTADA I,0,10.81,10.428,10.283,10.543,10.991,11.038,11.445,11.273,11.289,11.269,11.249,11.229000000000001,11.209000000000001,11.189000000000002,11.169000000000002,11.149000000000003,11.129000000000003
EOL PEDRA PINTADA II,0,10.81,10.428,10.283,10.543,10.991,11.038,11.445,11.273,11.289,11.269,11.249,11.229000000000001,11.209000000000001,11.189000000000002,11.169000000000002,11.149000000000003,11.129000000000003
EOL PEDRA PINTADA III,0,10.81,10.428,10.283,10.543,10.991,11.038,11.445,11.273,11.289,11.269,11.249,11.229000000000001,11.209000000000001,11.189000000000002,11.169000000000002,11.149000000000003,11.129000000000003
EOL PEDRA PINTADA IV,0,10.81,10.428,10.283,10.543,10.991,11.038,11.445,11.273,11.289,11.269,11.249,11.229000000000001,11.209000000000001,11.189000000000002,11.169000000000002,11.149000000000003,11.129000000000003
EOL PEDRA PRETA,0,10.64,9.792,9.851,10.079,10.822,10.887,11.297,11.171,11.188,11.168000000000001,11.148000000000001,11.128000000000002,11.108000000000002,11.088000000000003,11.068000000000003,11.048000000000004,11.028000000000004
EOL PEDRA RAJADA,0,10.986,10.064,10.232,10.463,10.911,10.976,11.355,11.23,11.247,11.227,11.207,11.187000000000001,11.167000000000002,11.147000000000002,11.127000000000002,11.107000000000003,11.087000000000003
EOL PEDRA RAJADA II,0,10.986,10.064,10.232,10.463,10.911,10.976,11.355,11.23,11.247,11.227,11.207,11.187000000000001,11.167000000000002,11.147000000000002,11.127000000000002,11.107000000000003,11.087000000000003
EOL PEDRANOPOLIS 2,0,0,0,0,0,10.937,10.988,11.374,11.247,11.263,11.243,11.223,11.203000000000001,11.183000000000002,11.163000000000002,11.143000000000002,11.123000000000003,11.103000000000003
EOL PEDRANOPOLIS 3,0,0,0,0,0,10.937,10.988,11.374,11.247,11.263,11.243,11.223,11.203000000000001,11.183000000000002,11.163000000000002,11.143000000000002,11.123000000000003,11.103000000000003
EOL PELADO,0,10.986,10.064,10.232,10.463,10.911,10.976,11.355,11.23,11.247,11.227,11.207,11.187000000000001,11.167000000000002,11.147000000000002,11.127000000000002,11.107000000000003,11.087000000000003
EOL PELOURINHO,0,10.528,10.847,10.616,10.978,11.472,11.533,11.956,11.741,11.758,11.738,11.718,11.698,11.678,11.658000000000001,11.638000000000002,11.618000000000002,11.598000000000003
EOL PILOES,0,10.554,10.856,10.635,10.995,11.485,11.545,11.969,11.756,11.773,11.753,11.733,11.713000000000001,11.693000000000001,11.673000000000002,11.653000000000002,11.633000000000003,11.613000000000003
EOL PINDAI,0,10.554,10.856,10.635,10.995,11.485,11.545,11.969,11.756,11.773,11.753,11.733,11.713000000000001,11.693000000000001,11.673000000000002,11.653000000000002,11.633000000000003,11.613000000000003
EOL PIRAUA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PITOMBEIRA,0,10.135,9.313,9.541,9.766,10.818,10.865,11.244,11.111,11.127,11.107000000000001,11.087000000000002,11.067000000000002,11.047000000000002,11.027000000000003,11.007000000000003,10.987000000000004,10.967000000000004
EOL PLANALTINA,0,10.554,10.856,10.635,10.995,11.485,11.545,11.969,11.756,11.773,11.753,11.733,11.713000000000001,11.693000000000001,11.673000000000002,11.653000000000002,11.633000000000003,11.613000000000003
EOL PONTAL 2A,0,5.193,7.038,7.08,6.872,6.972,6.648,6.64,6.863,6.873,6.853000000000001,6.833000000000001,6.8130000000000015,6.793000000000002,6.773000000000002,6.753000000000003,6.733000000000003,6.713000000000004
EOL PONTAL 2B,0,5.193,7.038,7.08,6.872,6.972,6.648,6.64,6.863,6.873,6.853000000000001,6.833000000000001,6.8130000000000015,6.793000000000002,6.773000000000002,6.753000000000003,6.733000000000003,6.713000000000004
EOL PONTAL 3B,0,5.193,7.038,7.08,6.872,6.972,6.648,6.64,6.863,6.873,6.853000000000001,6.833000000000001,6.8130000000000015,6.793000000000002,6.773000000000002,6.753000000000003,6.733000000000003,6.713000000000004
EOL PORTO DAS BARCAS,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PORTO DO DELTA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PORTO SALGADO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PORTO SEGURO,0,10.554,10.856,10.635,10.995,11.485,11.545,11.969,11.756,11.773,11.753,11.733,11.713000000000001,11.693000000000001,11.673000000000002,11.653000000000002,11.633000000000003,11.613000000000003
EOL POTIGUAR,0,10.804,9.788,9.789,10.016,10.867,10.934,11.344,11.219,11.235,11.215,11.195,11.175,11.155000000000001,11.135000000000002,11.115000000000002,11.095000000000002,11.075000000000003
EOL POTIGUAR B 26,0,0,0,0,0,11.264,11.331,11.758,11.635,11.652,11.632,11.612,11.592,11.572000000000001,11.552000000000001,11.532000000000002,11.512000000000002,11.492000000000003
EOL POTIGUAR B31,0,10.68,9.883,9.981,10.211,11.264,11.331,11.758,11.635,11.652,11.632,11.612,11.592,11.572000000000001,11.552000000000001,11.532000000000002,11.512000000000002,11.492000000000003
EOL POTIGUAR B32,0,10.68,9.883,9.981,10.211,11.264,11.331,11.758,11.635,11.652,11.632,11.612,11.592,11.572000000000001,11.552000000000001,11.532000000000002,11.512000000000002,11.492000000000003
EOL POTIGUAR B33,0,10.68,9.883,9.981,10.211,11.264,11.331,11.758,11.635,11.652,11.632,11.612,11.592,11.572000000000001,11.552000000000001,11.532000000000002,11.512000000000002,11.492000000000003
EOL POVO NOVO,0,0,7.554,7.592,7.379,7.932,7.613,7.589,7.808,7.819,7.799,7.779000000000001,7.759000000000001,7.739000000000002,7.719000000000002,7.6990000000000025,7.679000000000003,7.659000000000003
EOL PRAIA DO MORGADO,0,9.957,9.017,9.282,9.502,10.231,10.238,10.593,10.484,10.5,10.48,10.46,10.440000000000001,10.420000000000002,10.400000000000002,10.380000000000003,10.360000000000003,10.340000000000003
EOL PRAIA FORMOSA,0,9.808,8.851,9.115,9.335,10.037,10.037,10.38,10.266,10.281,10.261000000000001,10.241000000000001,10.221000000000002,10.201000000000002,10.181000000000003,10.161000000000003,10.141000000000004,10.121000000000004
EOL PRAIAS DE PARAJURU,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PRAINHA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PRESIDENTE,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PRIMAVERA,0,10.807,10.289,10.138,10.373,10.627,10.671,11.062,10.879,10.895,10.875,10.855,10.835,10.815000000000001,10.795000000000002,10.775000000000002,10.755000000000003,10.735000000000003
EOL PULPITO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL QUATRO VENTOS,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL QUINA,0,10.165,10.561,10.326,10.686,11.411,11.471,11.891,11.675,11.692,11.672,11.652000000000001,11.632000000000001,11.612000000000002,11.592000000000002,11.572000000000003,11.552000000000003,11.532000000000004
EOL QUIXABA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL REB CASSINO I,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL REB CASSINO II,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL REB CASSINO III,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL REDUTO,0,10.804,9.788,9.789,10.016,10.867,10.934,11.344,11.219,11.235,11.215,11.195,11.175,11.155000000000001,11.135000000000002,11.115000000000002,11.095000000000002,11.075000000000003
EOL REI DOS VENTOS 1,0,10.878,9.942,10.1,10.325,11.432,11.505,11.891,11.77,11.787,11.767000000000001,11.747000000000002,11.727000000000002,11.707000000000003,11.687000000000003,11.667000000000003,11.647000000000004,11.627000000000004
EOL REI DOS VENTOS 3,0,10.878,9.942,10.1,10.325,11.432,11.505,11.891,11.77,11.787,11.767000000000001,11.747000000000002,11.727000000000002,11.707000000000003,11.687000000000003,11.667000000000003,11.647000000000004,11.627000000000004
EOL RENASCENCA I,0,10.64,9.792,9.851,10.079,10.822,10.887,11.297,11.171,11.188,11.168000000000001,11.148000000000001,11.128000000000002,11.108000000000002,11.088000000000003,11.068000000000003,11.048000000000004,11.028000000000004
EOL RENASCENCA II,0,10.64,9.792,9.851,10.079,10.822,10.887,11.297,11.171,11.188,11.168000000000001,11.148000000000001,11.128000000000002,11.108000000000002,11.088000000000003,11.068000000000003,11.048000000000004,11.028000000000004
EOL RENASCENCA III,0,10.64,9.792,9.851,10.079,10.822,10.887,11.297,11.171,11.188,11.168000000000001,11.148000000000001,11.128000000000002,11.108000000000002,11.088000000000003,11.068000000000003,11.048000000000004,11.028000000000004
EOL RENASCENCA IV,0,10.64,9.792,9.851,10.079,10.822,10.887,11.297,11.171,11.188,11.168000000000001,11.148000000000001,11.128000000000002,11.108000000000002,11.088000000000003,11.068000000000003,11.048000000000004,11.028000000000004
EOL RENASCENCA V,0,10.64,9.792,9.851,10.079,10.822,10.887,11.297,11.171,11.188,11.168000000000001,11.148000000000001,11.128000000000002,11.108000000000002,11.088000000000003,11.068000000000003,11.048000000000004,11.028000000000004
EOL RIBEIRAO (EOLOS),0,9.808,8.851,9.115,9.335,10.037,10.037,10.38,10.266,10.281,10.261000000000001,10.241000000000001,10.221000000000002,10.201000000000002,10.181000000000003,10.161000000000003,10.141000000000004,10.121000000000004
EOL RIO DO FOGO(ENERBRASIL),0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL RIO DO OURO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL RIO VERDE,0,10.554,10.856,10.635,10.995,11.485,11.545,11.969,11.756,11.773,11.753,11.733,11.713000000000001,11.693000000000001,11.673000000000002,11.653000000000002,11.633000000000003,11.613000000000003
EOL SABIU,0,10.165,10.561,10.326,10.686,11.364,11.423,11.841,11.624,11.64,11.620000000000001,11.600000000000001,11.580000000000002,11.560000000000002,11.540000000000003,11.520000000000003,11.500000000000004,11.480000000000004
EOL SALTO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANGRADOURO 2(V.LAGOA),0,5.738,8.335,8.416,8.223,7.421,7.095,7.04,7.254,7.265,7.245,7.2250000000000005,7.205000000000001,7.185000000000001,7.165000000000002,7.145000000000002,7.125000000000003,7.105000000000003
EOL SANGRADOURO 3(V.LAGOA),0,5.738,8.335,8.416,8.223,7.421,7.095,7.04,7.254,7.265,7.245,7.2250000000000005,7.205000000000001,7.185000000000001,7.165000000000002,7.145000000000002,7.125000000000003,7.105000000000003
EOL SANGRADOURO(V.DO SUL),0,5.738,8.335,8.416,8.223,7.421,7.095,7.04,7.254,7.265,7.245,7.2250000000000005,7.205000000000001,7.185000000000001,7.165000000000002,7.145000000000002,7.125000000000003,7.105000000000003
EOL SANTA CATARINA,0,10.135,9.313,9.541,9.766,10.818,10.865,11.244,11.111,11.127,11.107000000000001,11.087000000000002,11.067000000000002,11.047000000000002,11.027000000000003,11.007000000000003,10.987000000000004,10.967000000000004
EOL SANTA CLARA I,0,10.764,9.842,9.875,10.103,10.915,10.983,11.397,11.272,11.289,11.269,11.249,11.229000000000001,11.209000000000001,11.189000000000002,11.169000000000002,11.149000000000003,11.129000000000003
EOL SANTA CLARA II,0,10.764,9.842,9.875,10.103,10.915,10.983,11.397,11.272,11.289,11.269,11.249,11.229000000000001,11.209000000000001,11.189000000000002,11.169000000000002,11.149000000000003,11.129000000000003
EOL SANTA CLARA III,0,10.764,9.842,9.875,10.103,10.915,10.983,11.397,11.272,11.289,11.269,11.249,11.229000000000001,11.209000000000001,11.189000000000002,11.169000000000002,11.149000000000003,11.129000000000003
EOL SANTA CLARA IV,0,10.764,9.842,9.875,10.103,10.915,10.983,11.397,11.272,11.289,11.269,11.249,11.229000000000001,11.209000000000001,11.189000000000002,11.169000000000002,11.149000000000003,11.129000000000003
EOL SANTA CLARA V,0,10.764,9.842,9.875,10.103,10.915,10.983,11.397,11.272,11.289,11.269,11.249,11.229000000000001,11.209000000000001,11.189000000000002,11.169000000000002,11.149000000000003,11.129000000000003
EOL SANTA CLARA VI,0,10.764,9.842,9.875,10.103,10.915,10.983,11.397,11.272,11.289,11.269,11.249,11.229000000000001,11.209000000000001,11.189000000000002,11.169000000000002,11.149000000000003,11.129000000000003
EOL SANTA EDWIGES (BRITE),0,11.421,10.739,10.689,10.938,11.459,11.407,11.836,11.703,11.72,11.700000000000001,11.680000000000001,11.660000000000002,11.640000000000002,11.620000000000003,11.600000000000003,11.580000000000004,11.560000000000004
EOL SANTA HELENA,0,10.64,9.792,9.851,10.079,10.822,10.887,11.297,11.171,11.188,11.168000000000001,11.148000000000001,11.128000000000002,11.108000000000002,11.088000000000003,11.068000000000003,11.048000000000004,11.028000000000004
EOL SANTA MARIA,0,0,0,0,0,8.006,8.034,8.334,8.198,8.21,8.190000000000001,8.170000000000002,8.150000000000002,8.130000000000003,8.110000000000003,8.090000000000003,8.070000000000004,8.050000000000004
EOL SANTA MONICA,0,10.64,9.792,9.851,10.079,10.822,10.887,11.297,11.171,11.188,11.168000000000001,11.148000000000001,11.128000000000002,11.108000000000002,11.088000000000003,11.068000000000003,11.048000000000004,11.028000000000004
EOL SANTA MONICA I,0,10.282,9.402,9.698,9.924,10.533,10.556,10.93,10.82,10.836,10.816,10.796000000000001,10.776000000000002,10.756000000000002,10.736000000000002,10.716000000000003,10.696000000000003,10.676000000000004
EOL SANTA ROSA E MUNDO NOVO I,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANTA ROSA E MUNDO NOVO II,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANTA ROSA E MUNDO NOVO III,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANTA ROSA E MUNDO NOVO IV,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANTA ROSA E MUNDO NOVO V,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANTA URSULA,0,10.64,9.792,9.851,10.079,10.822,10.887,11.297,11.171,11.188,11.168000000000001,11.148000000000001,11.128000000000002,11.108000000000002,11.088000000000003,11.068000000000003,11.048000000000004,11.028000000000004
EOL SANTANA I,0,10.986,10.064,10.232,10.463,10.911,10.976,11.355,11.23,11.247,11.227,11.207,11.187000000000001,11.167000000000002,11.147000000000002,11.127000000000002,11.107000000000003,11.087000000000003
EOL SANTANA II,0,10.986,10.064,10.232,10.463,10.911,10.976,11.355,11.23,11.247,11.227,11.207,11.187000000000001,11.167000000000002,11.147000000000002,11.127000000000002,11.107000000000003,11.087000000000003
EOL SANTO AGOSTINHO 1,0,10.651,9.817,9.887,10.116,11.262,11.326,11.75,11.626,11.643,11.623000000000001,11.603000000000002,11.583000000000002,11.563000000000002,11.543000000000003,11.523000000000003,11.503000000000004,11.483000000000004
EOL SANTO AGOSTINHO 13,0,10.651,9.817,9.887,10.116,11.262,11.326,11.75,11.626,11.643,11.623000000000001,11.603000000000002,11.583000000000002,11.563000000000002,11.543000000000003,11.523000000000003,11.503000000000004,11.483000000000004
EOL SANTO AGOSTINHO 14,0,10.651,9.817,9.887,10.116,11.262,11.326,11.75,11.626,11.643,11.623000000000001,11.603000000000002,11.583000000000002,11.563000000000002,11.543000000000003,11.523000000000003,11.503000000000004,11.483000000000004
EOL SANTO AGOSTINHO 17,0,10.651,9.817,9.887,10.116,11.262,11.326,11.75,11.626,11.643,11.623000000000001,11.603000000000002,11.583000000000002,11.563000000000002,11.543000000000003,11.523000000000003,11.503000000000004,11.483000000000004
EOL SANTO AGOSTINHO 18,0,10.651,9.817,9.887,10.116,11.262,11.326,11.75,11.626,11.643,11.623000000000001,11.603000000000002,11.583000000000002,11.563000000000002,11.543000000000003,11.523000000000003,11.503000000000004,11.483000000000004
EOL SANTO AGOSTINHO 2,0,10.651,9.817,9.887,10.116,11.262,11.326,11.75,11.626,11.643,11.623000000000001,11.603000000000002,11.583000000000002,11.563000000000002,11.543000000000003,11.523000000000003,11.503000000000004,11.483000000000004
EOL SANTO AGOSTINHO 21,0,10.651,9.817,9.887,10.116,11.262,11.326,11.75,11.626,11.643,11.623000000000001,11.603000000000002,11.583000000000002,11.563000000000002,11.543000000000003,11.523000000000003,11.503000000000004,11.483000000000004
EOL SANTO AGOSTINHO 25,0,10.651,9.817,9.887,10.116,11.262,11.326,11.75,11.626,11.643,11.623000000000001,11.603000000000002,11.583000000000002,11.563000000000002,11.543000000000003,11.523000000000003,11.503000000000004,11.483000000000004
EOL SANTO AGOSTINHO 26,0,10.651,9.817,9.887,10.116,11.262,11.326,11.75,11.626,11.643,11.623000000000001,11.603000000000002,11.583000000000002,11.563000000000002,11.543000000000003,11.523000000000003,11.503000000000004,11.483000000000004
EOL SANTO AGOSTINHO 27,0,10.651,9.817,9.887,10.116,11.262,11.326,11.75,11.626,11.643,11.623000000000001,11.603000000000002,11.583000000000002,11.563000000000002,11.543000000000003,11.523000000000003,11.503000000000004,11.483000000000004
EOL SANTO AGOSTINHO 3,0,10.651,9.817,9.887,10.116,11.262,11.326,11.75,11.626,11.643,11.623000000000001,11.603000000000002,11.583000000000002,11.563000000000002,11.543000000000003,11.523000000000003,11.503000000000004,11.483000000000004
EOL SANTO AGOSTINHO 4,0,10.651,9.817,9.887,10.116,11.262,11.326,11.75,11.626,11.643,11.623000000000001,11.603000000000002,11.583000000000002,11.563000000000002,11.543000000000003,11.523000000000003,11.503000000000004,11.483000000000004
EOL SANTO AGOSTINHO 5,0,10.651,9.817,9.887,10.116,11.262,11.326,11.75,11.626,11.643,11.623000000000001,11.603000000000002,11.583000000000002,11.563000000000002,11.543000000000003,11.523000000000003,11.503000000000004,11.483000000000004
EOL SANTO AGOSTINHO 6,0,10.651,9.817,9.887,10.116,11.262,11.326,11.75,11.626,11.643,11.623000000000001,11.603000000000002,11.583000000000002,11.563000000000002,11.543000000000003,11.523000000000003,11.503000000000004,11.483000000000004
EOL SANTO ANTONIO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANTO ANTONIO DE PADUA,0,10.282,9.402,9.698,9.924,10.46,10.482,10.853,10.741,10.757,10.737,10.717,10.697000000000001,10.677000000000001,10.657000000000002,10.637000000000002,10.617000000000003,10.597000000000003
EOL SANTO CRISTO,0,10.804,9.788,9.789,10.016,10.867,10.934,11.344,11.219,11.235,11.215,11.195,11.175,11.155000000000001,11.135000000000002,11.115000000000002,11.095000000000002,11.075000000000003
EOL SANTO INACIO III,0,10.502,9.695,9.912,10.14,11.169,11.225,11.623,11.497,11.514,11.494,11.474,11.454,11.434000000000001,11.414000000000001,11.394000000000002,11.374000000000002,11.354000000000003
EOL SANTO INACIO IV,0,10.502,9.695,9.912,10.14,11.169,11.225,11.623,11.497,11.514,11.494,11.474,11.454,11.434000000000001,11.414000000000001,11.394000000000002,11.374000000000002,11.354000000000003
EOL SAO BENTO DO NORTE,0,10.64,9.792,9.851,10.079,10.822,10.887,11.297,11.171,11.188,11.168000000000001,11.148000000000001,11.128000000000002,11.108000000000002,11.088000000000003,11.068000000000003,11.048000000000004,11.028000000000004
EOL SAO BENTO DO NORTE I,0,10.804,9.788,9.789,10.016,10.867,10.934,11.344,11.219,11.235,11.215,11.195,11.175,11.155000000000001,11.135000000000002,11.115000000000002,11.095000000000002,11.075000000000003
EOL SAO BENTO DO NORTE II,0,10.804,9.788,9.789,10.016,10.867,10.934,11.344,11.219,11.235,11.215,11.195,11.175,11.155000000000001,11.135000000000002,11.115000000000002,11.095000000000002,11.075000000000003
EOL SAO BENTO DO NORTE III,0,10.804,9.788,9.789,10.016,10.867,10.934,11.344,11.219,11.235,11.215,11.195,11.175,11.155000000000001,11.135000000000002,11.115000000000002,11.095000000000002,11.075000000000003
EOL SAO CLEMENTE,0,10.135,9.313,9.541,9.766,11.779,11.847,12.274,12.151,12.169,12.149000000000001,12.129000000000001,12.109000000000002,12.089000000000002,12.069000000000003,12.049000000000003,12.029000000000003,12.009000000000004
EOL SAO CRISTOVAO,0,10.282,9.402,9.698,9.924,10.46,10.482,10.853,10.741,10.757,10.737,10.717,10.697000000000001,10.677000000000001,10.657000000000002,10.637000000000002,10.617000000000003,10.597000000000003
EOL SAO DOMINGOS,0,10.64,9.792,9.851,10.079,10.822,10.887,11.297,11.171,11.188,11.168000000000001,11.148000000000001,11.128000000000002,11.108000000000002,11.088000000000003,11.068000000000003,11.048000000000004,11.028000000000004
EOL SAO DOMINGOS I,0,0,9.817,9.887,10.116,11.262,11.326,11.75,11.626,11.643,11.623000000000001,11.603000000000002,11.583000000000002,11.563000000000002,11.543000000000003,11.523000000000003,11.503000000000004,11.483000000000004
EOL SAO DOMINGOS II,0,0,9.817,9.887,10.116,11.262,11.326,11.75,11.626,11.643,11.623000000000001,11.603000000000002,11.583000000000002,11.563000000000002,11.543000000000003,11.523000000000003,11.503000000000004,11.483000000000004
EOL SAO DOMINGOS III,0,0,9.817,9.887,10.116,11.262,11.326,11.75,11.626,11.643,11.623000000000001,11.603000000000002,11.583000000000002,11.563000000000002,11.543000000000003,11.523000000000003,11.503000000000004,11.483000000000004
EOL SAO DOMINGOS IV,0,0,9.817,9.887,10.116,11.262,11.326,11.75,11.626,11.643,11.623000000000001,11.603000000000002,11.583000000000002,11.563000000000002,11.543000000000003,11.523000000000003,11.503000000000004,11.483000000000004
EOL SAO DOMINGOS V,0,0,9.817,9.887,10.116,11.262,11.326,11.75,11.626,11.643,11.623000000000001,11.603000000000002,11.583000000000002,11.563000000000002,11.543000000000003,11.523000000000003,11.503000000000004,11.483000000000004
EOL SAO FELICIO,0,0,9.695,9.912,10.14,10.937,10.988,11.374,11.247,11.263,11.243,11.223,11.203000000000001,11.183000000000002,11.163000000000002,11.143000000000002,11.123000000000003,11.103000000000003
EOL SAO FERNANDO 1,0,10.756,9.858,9.9,10.129,10.917,10.984,11.399,11.274,11.291,11.271,11.251000000000001,11.231000000000002,11.211000000000002,11.191000000000003,11.171000000000003,11.151000000000003,11.131000000000004
EOL SAO FERNANDO 10,0,0,0,0,0,10.917,10.984,11.399,11.274,11.291,11.271,11.251000000000001,11.231000000000002,11.211000000000002,11.191000000000003,11.171000000000003,11.151000000000003,11.131000000000004
