NUMBER,OP,TYPE,NAME,VOLT,PHASE,MUST,UF,SS,CYCLE,SOURCE
 4049,L,1,NFLUV-UTE013,1000,2.02,276.4, 16, 2,2029,EPE
 4051,L,1,NFLUG-UTE013,1000,.454, 265., 16, 2,2029,EPE
 4057,L,1,NPECANUHE013,1000,-9.7,197.8, 16, 2,2029,EPE
 4058,L, ,N.PECA-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4059,L, ,NPECAN-RJ230,1000,-17.,     , 16, 2,2029,EPE
 4060,L,1,FONTESUHE013,1000,-11.,68.71, 16, 2,2029,EPE
 4061,L, ,FONTES-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4062,L,1,P.PASSUHE013,1000,-10.,52.05, 16, 2,2029,EPE
 4063,L, ,P.PASS-RJ138,1000,-14.,     , 16, 2,2029,EPE
 4064,L,1,S.BRANUHE013,1000,-39.,32.27, 20, 2,2029,EPE
 4065,L, ,S.BRAN-SP088,1000,-41.,     , 20, 2,2029,EPE
 4066,L,1,I.POMBUHE013,1000,-6.8,93.69, 16, 2,2029,EPE
 4067,L, ,I.POMB-RJ138,1000,-9.5,     , 16, 2,2029,EPE
 4077,L, ,THYSSE-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4078,L, ,PAPELP-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4079,L, ,S.CECI-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4080,L, ,SCECIL-RJ013,1000,-23.,     , 16, 2,2029,EPE
 4081,L, ,CENTEN-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4082,L, ,VIGARI-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4083,L, ,VIGARI-RJ013,1000,-22.,     , 16, 2,2029,EPE
 4089,L, ,V.REDO-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4090,L, ,RETIRO-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4091,L, ,BARBAR-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4092,L, ,FONTIN-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4093,L, ,CIM.TU-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4094,L, ,S.BAR1-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4095,L, ,SAUDAD-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4096,L, ,TP-R.S-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4097,L, ,DUPONT-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4098,L, ,CONCAL-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4100,L, ,MACKEN-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4101,L, ,BAYER--RJ138,1000,-15.,     , 16, 2,2029,EPE
 4102,L, ,ILLINO-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4103,L, ,PACIEN-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4104,L, ,SEROPE-RJ138,1000,-14.,     , 16, 2,2029,EPE
 4105,L, ,GUA--ATAP138,1000,-13.,     , 16, 2,2029,EPE
 4106,L, ,GUA--BTAP138,1000,-13.,     , 16, 2,2029,EPE
 4107,L, ,BERNAR-RJ138,1000,-13.,     , 16, 2,2029,EPE
 4109,L, ,GUANDU-RJ138,1000,-13.,     , 16, 2,2029,EPE
 4110,L, ,MADURE-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4111,L, ,N.IGAA-RJ138,1000,-14.,     , 16, 2,2029,EPE
 4112,L, ,PAV.NO-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4113,L, ,PANAME-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4114,L, ,C.ROCH-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4115,L, ,SANTIS-RJ138,1000,-14.,     , 16, 2,2029,EPE
 4116,L, ,LAMEIR-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4118,L, ,C.SOAR-RJ138,1000,-13.,     , 16, 2,2029,EPE
 4119,L, ,CAIOAB-RJ138,1000,-14.,     , 16, 2,2029,EPE
 4120,L, ,M.BARR-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4122,L, ,CASCA1-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4129,L, ,QUEIM1-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4130,L, ,R.FREI-RJ138,1000,-12.,     , 16, 2,2029,EPE
 4131,L, ,ABRAN1-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4132,L, ,TURIAC-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4133,L, ,GUADAL-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4134,L, ,S.CLAR-RJ138,1000,-13.,     , 16, 2,2029,EPE
 4135,L, ,CASCA2-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4141,L, ,PMETR1-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4142,L, ,PMETR2-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4144,L, ,FICAP--RJ138,1000,-14.,     , 16, 2,2029,EPE
 4145,L, ,MERITI-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4146,L, ,CAXIAS-RJ138,1000,-14.,     , 16, 2,2029,EPE
 4147,L, ,COLEGI-RJ138,1000,-16.,     , 16, 2,2029,EPE
 4149,L, ,ROSALI-RJ138,1000,-16.,     , 16, 2,2029,EPE
 4151,L, ,AGRAN1-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4153,L, ,V.GERA-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4155,L, ,W.LUIZ-RJ138,1000,-14.,     , 16, 2,2029,EPE
 4156,L, ,CORDOV-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4157,L, ,S.JOAO-RJ138,1000,-13.,     , 16, 2,2029,EPE
 4158,L, ,VULCAN-RJ138,1000,-16.,     , 16, 2,2029,EPE
 4163,L, ,B.PINA-RJ138,1000,-16.,     , 16, 2,2029,EPE
 4164,L, ,P.ERNE-RJ138,1000,-16.,     , 16, 2,2029,EPE
 4165,L, ,FUNDAO-RJ138,1000,-16.,     , 16, 2,2029,EPE
 4166,L, ,GUANAB-RJ138,1000,-16.,     , 16, 2,2029,EPE
 4167,L, ,GOVERN-RJ138,1000,-16.,     , 16, 2,2029,EPE
 4168,L, ,AEROP1-RJ138,1000,-16.,     , 16, 2,2029,EPE
 4169,L, ,CENPES-RJ138,1000,-16.,     , 16, 2,2029,EPE
 4174,L, ,T.OLR1-RJ138,1000,-16.,     , 16, 2,2029,EPE
 4175,L, ,T.OLR2-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4179,L, ,RAMOS1-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4180,L, ,CACH1A-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4181,L, ,T.NOVA-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4182,L, ,DEMOCR-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4183,L, ,MATURA-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4185,L, ,TRIAGE-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4186,L, ,TROVAO-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4187,L, ,C.MART-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4192,L, ,CPR-PL-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4193,L, ,V.TELE-RJ138,1000,-14.,     , 16, 2,2029,EPE
 4194,L, ,SARAPU-RJ138,1000,-14.,     , 16, 2,2029,EPE
 4195,L, ,ELDORA-RJ138,1000,-14.,     , 16, 2,2029,EPE
 4196,L, ,CIFERA-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4197,L, ,INMETR-RJ138,1000,-14.,     , 16, 2,2029,EPE
 4198,L, ,T.RIOS-RJ138,1000,-16.,     , 16, 2,2029,EPE
 4199,L, ,SAPUCA-RJ138,1000,-11.,     , 16, 2,2029,EPE
 4200,L, ,T.TRS1-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4201,L, ,T.TRS2-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4203,L, ,MARAPI-RJ138,1000,-13.,     , 16, 2,2029,EPE
 4204,L, ,CARMAR-RJ138,1000,-12.,     , 16, 2,2029,EPE
 4205,L, ,B.MATO-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4206,L, ,PIEDAD-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4207,L, ,INFLUE-RJ138,1000,-9.5,     , 16, 2,2029,EPE
 4209,L, ,ACAMP1-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4210,L, ,MANGUE-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4211,L, ,LEOPOL-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4212,L, ,URUGUA-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4213,L, ,R.COMP-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4214,L, ,JBOTA1-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4215,L, ,F.CANE-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4217,L, ,GARDEN-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4221,L, ,CAMERI-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4222,L, ,S.ANTO-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4223,L, ,S.LUZI-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4224,L, ,BAEPEN-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4225,L, ,SAMARI-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4226,L, ,BOTAFO-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4227,L, ,M.BOT1-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4228,L, ,M.BOT2-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4229,L, ,HUMAIT-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4230,L, ,P.SEIS-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4231,L, ,COPACA-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4232,L, ,LEME-1-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4233,L, ,JBOTA2-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4234,L, ,LEBLON-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4235,L, ,M.VAZ1-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4236,L, ,T.SUL--RJ138,1000,-18.,     , 16, 2,2029,EPE
 4242,L, ,S.CONR-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4243,L, ,BAR---TAP138,1000,-18.,     , 16, 2,2029,EPE
 4244,L, ,BARRA1-RJ138,1000,-19.,     , 16, 2,2029,EPE
 4245,L, ,PDG---TAP138,1000,-19.,     , 16, 2,2029,EPE
 4246,L, ,PROJAC-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4247,L, ,PDAGUA-RJ138,1000,-19.,     , 16, 2,2029,EPE
 4248,L, ,CURICI-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4249,L, ,V.VALQ-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4250,L, ,TAQUAR-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4251,L, ,RECREI-RJ138,1000,-19.,     , 16, 2,2029,EPE
 4252,L, ,ITAPEB-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4253,L, ,ALVORA-RJ138,1000,-19.,     , 16, 2,2029,EPE
 4257,L, ,AFRAN-TAP138,1000,-17.,     , 16, 2,2029,EPE
 4260,L, ,P.MIGU-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4261,L, ,AFRAN1-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4262,L, ,CAMARA-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4263,L, ,REALEN-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4264,L, ,JABOAT-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4265,L, ,COSMOS-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4266,L, ,ESPERA-RJ138,1000,-16.,     , 16, 2,2029,EPE
 4267,L, ,ZIN----RJ138,1000,-14.,     , 16, 2,2029,EPE
 4268,L, ,CACH1B-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4269,L, ,M.ALTO-RJ138,1000,-18.,     , 16, 2,2029,EPE
 4270,L, ,PALMAR-RJ138,1000,-17.,     , 16, 2,2029,EPE
 4271,L, ,SCJ---TAP138,1000,-15.,     , 16, 2,2029,EPE
 4272,L, ,BRISAM-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4274,L, ,BRAHMA-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4275,L, ,ITAGUA-RJ138,1000,-14.,     , 16, 2,2029,EPE
 4277,L, ,CEPEL--RJ138,1000,-13.,     , 16, 2,2029,EPE
 4278,L,1,PARACAPCH013,1000,-14.,12.15, 16, 2,2029,EPE
 4279,L, ,PARACA-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4280,L,1,LAJES-PCH013,1000,-13., 8.75, 16, 2,2029,EPE
 4281,L, ,LONDRI-PR500,1000,-32.,     , 13, 1,2029,EPE
 4282,L, ,ASSIS--SP500,1000,-27.,     , 20, 2,2029,EPE
 4283,L, ,CUIABA-MT230,1000,-.47,     ,  8, 2,2029,EPE
 4284,L, ,CUIABA-MT500,1000,1.67,     ,  8, 2,2029,EPE
 4285,L, ,RVERDN-GO500,1000,8.34,     ,  6, 2,2029,EPE
 4286,L, ,RIBEIR-MT230,1000,6.03,     ,  8, 2,2029,EPE
 4287,L, ,RIBEIR-MT500,1000,10.3,     ,  8, 2,2029,EPE
 4288,L, ,B.FLUM-RJ500,1000,-9.1,     , 16, 2,2029,EPE
 4289,L, ,ITARAR-SP230,1000,-52.,     , 20, 2,2029,EPE
 4290,L, ,P.PRIM-SP230,1000,-18.,     , 20, 2,2029,EPE
 4291,L, ,TRIODC-RJ500,1000, -7.,     , 16, 2,2029,EPE
 4292,L, ,ITAGUA-GO230,1000,6.45,     ,  6, 2,2029,EPE
 4293,L, ,ITAGUA-GO500,1000,5.03,     ,  6, 2,2029,EPE
 4294,L, ,SMGUR5CAP500,1000,42.7,     , 22, 2,2029,EPE
 4295,L, ,GUMIR5CAP500,1000,33.5,     , 22, 2,2029,EPE
 4296,L, ,GUMIR6CAP500,1000,42.6,     , 22, 2,2029,EPE
 4297,L, ,B.COQU-GO230,1000,7.98,     ,  6, 2,2029,EPE
 4298,L, ,SMESA2-GO500,1000,32.8,     ,  6, 2,2029,EPE
 4299,L, ,SM/LUZCAP500,1000,23.4,     ,  6, 2,2029,EPE
 4300,L, ,LUZIAN-GO500,1000,27.2,     ,  6, 2,2029,EPE
 4301,L, ,LUZIANCER013,1000,27.2,     ,  6, 2,2029,EPE
 4302,L, ,ESTREI-MG500,1000,.732,     , 10, 2,2029,EPE
 4303,L, ,TRINDA-GO500,1000,12.5,     ,  6, 2,2029,EPE
 4304,L, ,TRINDA-GO230,1000,10.1,     ,  6, 2,2029,EPE
 4305,L, ,SM2LUZCAP500,1000,36.8,     ,  6, 2,2029,EPE
 4306,L, ,LUZIAN-GO138,1000,29.7,     ,  6, 2,2029,EPE
 4307,L, ,RIBEIR-SP500,1000, -7.,     , 20, 2,2029,EPE
 4308,L, ,NIG51A-RJ000,1000,-13.,     , 16, 2,2029,EPE
 4309,L, ,NIG51A-RJ013,1000,-13.,     , 16, 2,2029,EPE
 4310,L, ,NIG51B-RJ000,1000,-13.,     , 16, 2,2029,EPE
 4311,L, ,NIG51B-RJ013,1000,-13.,     , 16, 2,2029,EPE
 4312,L, ,NIG53A-RJ000,1000,-12.,     , 16, 2,2029,EPE
 4313,L, ,NIG53A-RJ013,1000,-12.,     , 16, 2,2029,EPE
 4314,L, ,PARECI-MT230,1000,12.2,     ,  8, 2,2029,EPE
 4315,L,1,PARECIPCH013,1000,16.2,136.5,  8, 2,2029,EPE
 4316,L,1,ESTREISIN013,1000,.732,   0., 10, 2,2029,EPE
 4317,L, ,LINH-2-ES138,1000,-2.7,     ,  5, 2,2029,EPE
 4318,L, ,LUZ-RECAP500,1000,22.8,     ,  6, 2,2029,EPE
 4319,L, ,SALTO--GO230,1000,8.77,     ,  6, 2,2029,EPE
 4320,L, ,COMPRJ-RJ345,1000,-10.,     , 16, 2,2029,EPE
 4321,L, ,F.DIAS-SP440,1000,-26.,     , 20, 2,2029,EPE
 4322,L, ,F.DIAS-SP500,1000,-19.,     , 20, 2,2029,EPE
 4323,L, ,CA?U1--GO230,1000,7.98,     ,  6, 2,2029,EPE
 4324,L, ,F.DIASCER013,1000,-19.,     , 20, 2,2029,EPE
 4325,L, ,N.IGAB-RJ138,1000,-12.,     , 16, 2,2029,EPE
 4326,L, ,N.IGUA-RJ500,1000,-9.4,     , 16, 2,2029,EPE
 4327,L, ,F.R.CL-GO230,1000,6.71,     ,  6, 2,2029,EPE
 4328,L, ,N.IGUA-RJ345,1000,-11.,     , 16, 2,2029,EPE
 4329,L, ,S.R.VE-GO230,1000,7.22,     ,  6, 2,2029,EPE
 4330,D,1,AGUALIUHE013,1000, 10.,   0.,  8, 2,2029,EPE
 4331,L,1,SRVERDUHE013,1000,9.67,48.41,  6, 2,2029,EPE
 4335,L, ,SFACAO-MG138,1000,16.2,     , 10, 2,2029,EPE
 4336,L,1,SFACAOUHE013,1000,19.5,110.6, 10, 2,2029,EPE
 4337,D,1,MIRADOUHE013,1000,30.7,   0.,  6, 2,2029,EPE
 4338,L,1,BOAVI2PCH013,1000,-12.,12.77, 10, 2,2029,EPE
 4339,L,1,BOAVI2-MG138,1000,-15.,   0., 10, 2,2029,EPE
 4341,L,1,FRCLARUHE013,1000,9.92, 35.6,  6, 2,2029,EPE
 4342,L,1,B.COQUUHE013,1000,9.38,46.85,  6, 2,2029,EPE
 4343,L,1,CACU--UHE013,1000,11.2,33.83,  6, 2,2029,EPE
 4344,L,1,SALTO-UHE013,1000, 12.,63.24,  6, 2,2029,EPE
 4346,D,1,TORICOUHE013,1000,16.7,   0.,  8, 2,2029,EPE
 4347,D,1,TORIXOUHE013,1000, 24.,   0.,  8, 2,2029,EPE
 4348,D,1,MBAIXOUHE013,1000, 26., 110.,  6, 2,2029,EPE
 4350,D,1,TUCANOUHE013,1000,27.1,   0.,  6, 2,2029,EPE
 4352,D,1,BURITQUHE013,1000,-26.,   0.,  6, 2,2029,EPE
 4353,L, ,BURIQU-GO230,1000,17.3,     ,  6, 2,2029,EPE
 4360,L,1,DARDA1UHE013,1000, 28.,24.64,  8, 2,2029,EPE
 4361,L, ,DARDAN-MT230,1000,23.1,     ,  8, 2,2029,EPE
 4364,L,1,DARDA4UHE013,1000, 28.,197.1,  8, 2,2029,EPE
 4370,L, ,CORUM4-GO138,1000,24.4,     ,  6, 2,2029,EPE
 4371,L,1,CORUM4UHE013,1000,29.1,  90.,  6, 2,2029,EPE
 4372,L, ,CORUM3-GO138,1000,27.3,     ,  6, 2,2029,EPE
 4373,L,1,CORUM3UHE013,1000,30.4,  55.,  6, 2,2029,EPE
 4374,L,1,CCBS-GUTE013,1000,-41.,   0., 20, 2,2029,EPE
 4381,L,1,PAULIVUTE013,1000,-37.,   1., 20, 2,2029,EPE
 4382,L, ,SFE-TR-RJ138,1000,-13.,     , 16, 2,2029,EPE
 4383,L,1,SEROPEUTE013,1000,-13.,   0., 16, 2,2029,EPE
 4384,L,1,CCBS-VUTE013,1000,-41.,   0., 20, 2,2029,EPE
 4385,L,1,CSN---UTE013,1000,-8.9,223.4, 16, 2,2029,EPE
 4386,L,1,JFOR-AUTE013,1000,-3.1,41.32, 10, 2,2029,EPE
 4387,L,1,JFOR-BUTE013,1000,-5.1,41.32, 10, 2,2029,EPE
 4388,L,1,TRIV28UTE013,1000,-3.7, 114., 16, 2,2029,EPE
 4389,L,1,TRIV38UTE013,1000,-5.2, 114., 16, 2,2029,EPE
 4390,L, ,TRMOR1-RJ138,1000,-8.9,     , 16, 2,2029,EPE
 4391,L,1,TRIG11UTE013,1000,-8.9,   0., 16, 2,2029,EPE
 4392,L,1,TLAGOAUTE013,1000, .58,182.4,  9, 2,2029,EPE
 4393,L,1,TLAGOBUTE013,1000, .58,182.4,  9, 2,2029,EPE
 4394,L,1,TMAC1-UTE013,1000, -3.,   0., 16, 2,2029,EPE
 4395,D,1,CUIA-GUTE013,1000,48.6,   0.,  8, 2,2029,EPE
 4396,L,1,TMAC2-UTE013,1000, -3.,   0., 16, 2,2029,EPE
 4397,L,1,IBI-V-UTE013,1000,-4.5,   0., 10, 2,2029,EPE
 4398,L,1,BAIXADUTE013,1000,-3.9,503.5, 16, 2,2029,EPE
 4399,L,1,TRIV18UTE013,1000,-2.4,174.8, 16, 2,2029,EPE
 4400,L,1,TRIG31UTE013,1000,-10.,   0., 16, 2,2029,EPE
 4401,L, ,TRMOR2-RJ138,1000,-10.,     , 16, 2,2029,EPE
 4402,L,1,TRIG21UTE013,1000,-10.,   0., 16, 2,2029,EPE
 4403,L, ,COCAL1-SP088,1000,-34.,     , 20, 2,2029,EPE
 4404,L, ,MARA-A-SP088,1000,-33.,     , 20, 2,2029,EPE
 4405,L,1,VIAN-AUTE013,1000,9.41,   0.,  5, 2,2029,EPE
 4406,L,1,LORM--UTE013,1000,-3.3,   0.,  5, 2,2029,EPE
 4407,L,1,SJOSE2UTE013,1000,-47.,   0., 20, 2,2029,EPE
 4408,D,1,ESCOLHUTE013,1000,-77.,   0.,  5, 2,2029,EPE
 4420,L,1,VIAN-BUTE013,1000,9.41,   0.,  5, 2,2029,EPE
 4421,L, ,UTESOR-MT230,1000,12.8,     ,  8, 2,2029,EPE
 4422,L,1,SORRISUTE013,1000,12.8,   0.,  8, 2,2029,EPE
 4423,L,1,IBI-G-UTE013,1000,-4.5,   0., 10, 2,2029,EPE
 4424,L, ,UTETRI-MG138,1000, 2.7,     , 10, 2,2029,EPE
 4425,L,1,TRIANGUTE013,1000, 2.7,   0., 10, 2,2029,EPE
 4431,L,1,SMGUR3CAP500,1000,30.3,   0.,  6, 2,2029,EPE
 4432,L, ,SMGUR4CAP500,1000, 40.,     , 22, 2,2029,EPE
 4433,L, ,GUMIR3CAP500,1000,33.6,     , 22, 2,2029,EPE
 4434,L, ,GUMIR4CAP500,1000,42.5,     , 22, 2,2029,EPE
 4435,L, ,COMPRJ-RJ138,1000,-10.,     , 16, 2,2029,EPE
 4436,L,1,COMP-GUTE013,1000,-44.,   0., 16, 2,2029,EPE
 4437,L, ,TOYOTA-SP230,1000,-46.,     , 20, 2,2029,EPE
 4438,L, ,SETOYO-SP230,1000,-46.,     , 20, 2,2029,EPE
 4441,L, ,LNDGAS-MG069,1000,4.21,     , 10, 2,2029,EPE
 4442,L, ,WMARTB-MG069,1000,4.21,     , 10, 2,2029,EPE
 4443,L, ,VALEJM-MG069,1000,-.83,     , 10, 2,2029,EPE
 4444,L, ,WMARJM-MG069,1000,-.83,     , 10, 2,2029,EPE
 4445,L, ,WMARTA-MG069,1000,3.61,     , 10, 2,2029,EPE
 4446,L, ,WMARTI-MG034,1000,-7.1,     , 10, 2,2029,EPE
 4447,L, ,WMARBC-MG230,1000,.195,     , 10, 2,2029,EPE
 4448,L, ,ANGBCO-MG230,1000,.194,     , 10, 2,2029,EPE
 4449,L, ,SACARV-MG069,1000,8.37,     , 10, 2,2029,EPE
 4450,L, ,RIMACE-MG138,1000,16.7,     , 10, 2,2029,EPE
 4460,L, ,ANGGOL-MG069,1000,.314,     , 10, 2,2029,EPE
 4463,D, ,VLAPOL-MG230,1000,-19.,     , 10, 2,2029,EPE
 4464,L, ,VLCNCE-MG230,1000,6.39,     , 10, 2,2029,EPE
 4467,L, ,VSB----MG034,1000,-7.1,     , 10, 2,2029,EPE
 4468,L, ,USIMNA-MG069,1000,3.61,     , 10, 2,2029,EPE
 4469,L, ,USIMNB-MG069,1000, 4.2,     , 10, 2,2029,EPE
 4470,L, ,ARCEJM-MG069,1000,-.84,     , 10, 2,2029,EPE
 4471,L, ,VALEIT-MG069,1000,1.17,     , 10, 2,2029,EPE
 4472,L, ,SAMAR--MG345,1000,-4.9,     , 10, 2,2029,EPE
 4473,L, ,VALEVG-MG138,1000,-2.4,     , 10, 2,2029,EPE
 4474,L, ,ANGFER-MG230,1000,-.57,     , 10, 2,2029,EPE
 4475,L, ,ACESIT-MG230,1000,6.15,     , 10, 2,2029,EPE
 4476,L, ,SILICO-MG230,1000,5.86,     , 10, 2,2029,EPE
 4477,L, ,VALEBR-MG230,1000,.242,     , 10, 2,2029,EPE
 4478,L, ,PARAC2-MG230,1000,18.1,     , 10, 2,2029,EPE
 4479,L, ,RPMPAR-MG230,1000,15.9,     , 10, 2,2029,EPE
 4480,L, ,KINROS-MG138,1000,8.75,     , 10, 2,2029,EPE
 4481,L, ,C.BRAV-GO230,1000,42.5,     ,  6, 2,2029,EPE
 4482,L,1,C.BRAVUHE013,1000,47.9,409.2,  6, 2,2029,EPE
 4483,L,1,OURIN-UHE013,1000,-43.,23.11, 20, 2,2029,EPE
 4484,D,1,ITGA?UUHE013,1000,9.15,   0.,  6, 2,2029,EPE
 4485,L, ,SSALVA-GO230,1000,51.3,     ,  6, 2,2029,EPE
 4486,L,1,SSALVAUHE013,1000,56.6, 214.,  6, 2,2029,EPE
 4487,L,1,SANTAFPCH013,1000,-12.,  15., 16, 2,2029,EPE
 4488,L, ,SANTA--RJ138,1000,-15.,     , 16, 2,2029,EPE
 4489,L,1,BONFANPCH013,1000,-12., 8.82, 16, 2,2029,EPE
 4490,L, ,BONFAN-RJ138,1000,-15.,     , 16, 2,2029,EPE
 4491,L,1,M.SERRPCH013,1000,-11.,13.02, 16, 2,2029,EPE
 4492,L, ,M.SERR-RJ138,1000,-14.,     , 16, 2,2029,EPE
 4493,L, ,BSB----RJ138,1000,-15.,     , 16, 2,2029,EPE
 4494,L,1,PIRAJ-UHE013,1000,-43.,42.16, 20, 2,2029,EPE
 4500,D,1,N.ACORUHE013,1000,-20.,   0., 22, 2,2029,EPE
 4501,L,1,INPASA-MS013,1000,-37.,   0.,  9, 2,2029,EPE
 4509,L,1,FDZNHO-MS013,1000,-14.,   0.,  9, 2,2029,EPE
 4531,L, ,CARBOC-SP138,1000,-44.,     , 20, 2,2029,EPE
 4532,L, ,CBA-2--SP230,1000,-39.,     , 20, 2,2029,EPE
 4533,L, ,GERDAU-SP440,1000,-37.,     , 20, 2,2029,EPE
 4535,L, ,CBA-TP-SP230,1000,-42.,     , 20, 2,2029,EPE
 4536,L, ,ALCOA1-MG138,1000,-23.,     , 10, 2,2029,EPE
 4537,L, ,CSA----RJ500,1000,-8.9,     , 16, 2,2029,EPE
 4538,L, ,CSA----RJ138,1000, -3.,     , 16, 2,2029,EPE
 4539,L,1,CSAVAPUTE013,1000,4.44,294.5, 16, 2,2029,EPE
 4540,L,1,CSAGASUTE013,1000,3.79,243.2, 16, 2,2029,EPE
 4543,L, ,D.M.E.-MG138,1000,-24.,     , 10, 2,2029,EPE
 4581,L,1,SINOP-UHE013,1000,32.4,321.4,  8, 2,2029,EPE
 4582,L, ,CLAUDI-MT500,1000,26.3,     ,  8, 2,2029,EPE
 4583,L,1,COLIDEUHE013,1000,31.1, 240.,  8, 2,2029,EPE
 4585,L,1,SMANOEUHE013,1000,44.2, 560.,  8, 2,2029,EPE
 4586,L, ,PRNAIT-MT500,1000,37.7,     ,  8, 2,2029,EPE
 4587,D,1,FAPIACUHE013,1000,59.4,   0.,  8, 2,2029,EPE
 4588,L, ,CLAUDI-MT230,1000,23.2,     ,  8, 2,2029,EPE
 4589,L,1,TPIRESUHE013,1000,45.6,1456.,  8, 2,2029,EPE
 4590,L, ,SINOPP-MT500,1000,21.1,     ,  8, 2,2029,EPE
